자치구명,법정동명,건물명,물건금액(만원),건물면적(㎡),토지면적(㎡),건축년도
강남구,대치동,대치SKVIEW,278000,84.34,0.0,2017.0
동대문구,전농동,청량리역 롯데캐슬 SKY-L65,109000,84.98,0.0,0.0
금천구,시흥동,대현오피스텔,22000,38.63,52.89,2015.0
강서구,화곡동,대호아트타운나동,18400,39.94,20.76,1992.0
동대문구,전농동,청량리역 롯데캐슬 SKY-L65,108900,84.98,0.0,0.0
금천구,독산동,삼부르네상스플러스,11000,23.25,35.97,2004.0
강동구,암사동,프라이어팰리스,93000,59.98,0.0,2007.0
성북구,정릉동,정릉풍림아이원,49300,59.88,0.0,2005.0
동작구,본동,삼성래미안,91000,59.98,0.0,2004.0
노원구,중계동,주공5,84000,76.51,0.0,1992.0
금천구,독산동,덕산파크빌,23300,28.18,17.24,2012.0
광진구,구의동,삼성베스트빌23차,39800,58.06,32.58,2013.0
성동구,마장동,푸른마을2차,43000,68.53,32.94,2003.0
중구,순화동,덕수궁롯데캐슬,58000,31.76,0.0,2016.0
성북구,정릉동,삼성빌라(508-128),14000,40.14,34.73,1994.0
강서구,방화동,삼성하이츠B동,26000,54.78,25.0,2003.0
광진구,자양동,삼성홈타운5차,35500,31.32,16.82,2013.0
도봉구,쌍문동,도봉금강아미움파크타운,44000,68.21,0.0,2018.0
강남구,개포동,삼익대청아파트,140000,60.0,0.0,1992.0
도봉구,쌍문동,삼익세라믹,56000,79.98,0.0,1988.0
서초구,서초동,,455000,432.52,217.2,2007.0
서초구,양재동,삼호물산빌딩,32000,82.08,107.26,1991.0
강서구,가양동,,225000,450.14,552.0,2008.0
강동구,고덕동,고덕센트럴푸르지오,89000,59.09,0.0,2020.0
송파구,가락동,헬리오시티,109000,39.1,0.0,2018.0
강북구,수유동,,19500,35.19,76.0,1985.0
노원구,상계동,상계주공10(고층),59900,58.01,0.0,1988.0
노원구,상계동,상계주공12(고층),43600,41.3,0.0,1988.0
동대문구,용두동,동대문한양아이클래스,10000,18.48,25.74,2014.0
노원구,상계동,상계주공4(고층),50000,49.94,0.0,1988.0
강남구,역삼동,동부센트레빌,153000,59.97,0.0,1998.0
동대문구,용두동,,118500,269.01,126.0,1980.0
마포구,염리동,상록,75000,58.71,0.0,1997.0
강서구,화곡동,한경렉스플레이스,31300,25.89,12.33,2023.0
광진구,구의동,e편한세상광진그랜드파크,160000,84.97,0.0,2021.0
강북구,미아동,(258-598),24500,37.98,25.33,1987.0
강북구,미아동,(258-613),24000,38.11,27.16,1987.0
서초구,잠원동,동아,224000,84.91,0.0,2002.0
구로구,고척동,고척LIG리가1차,72000,84.91,0.0,2009.0
구로구,신도림동,동아1,105000,84.91,0.0,1999.0
강서구,등촌동,서광등촌마을아파트,70000,59.67,0.0,1999.0
동작구,상도동,동아빌라(279-45),20700,48.7,21.21,1996.0
성동구,행당동,서울숲 한신 더 휴,96000,59.94,0.0,2003.0
강남구,청담동,동양파라곤,680000,224.38,0.0,2006.0
서초구,서초동,서초트라팰리스,182000,133.05,0.0,2005.0
서초구,내곡동,서초포레스타2단지,120000,84.48,0.0,2015.0
서대문구,충정로3가,충정리시온,46500,41.48,0.0,2004.0
성동구,하왕십리동,동인 레반트 오피스텔,17250,27.54,40.19,2005.0
강서구,화곡동,선경하이츠빌라,15700,39.95,22.84,1997.0
성동구,성수동2가,성수빌리지B동,32500,29.78,16.0,2017.0
광진구,화양동,성신빌라,60000,33.25,22.55,1993.0
광진구,화양동,성신빌라,78000,45.34,30.71,1993.0
광진구,화양동,성신빌라,102000,70.38,47.67,1993.0
서대문구,북아현동,e편한세상신촌4단지,144000,84.82,0.0,2018.0
성동구,금호동3가,두산,87000,59.97,0.0,1994.0
강서구,염창동,e편한세상염창,129000,84.95,0.0,2019.0
성북구,돈암동,성일우리미,59000,84.95,0.0,2004.0
금천구,시흥동,성지,47700,55.3,0.0,1986.0
중랑구,면목동,성진듀얼팰리스2차,28000,26.95,14.88,2020.0
관악구,봉천동,관악푸르지오,61000,59.58,0.0,2004.0
송파구,삼전동,(99-4),37000,36.98,19.6,2002.0
광진구,자양동,자양동명진센트라임,36000,30.49,0.0,2017.0
마포구,아현동,(구392-5688빌라10동),50000,43.32,28.6,1988.0
은평구,갈현동,명성빌라트,29000,73.26,32.54,1997.0
서초구,양재동,소보루,65000,46.1,30.0,2019.0
종로구,숭인동,,38000,99.17,112.4,1970.0
강서구,등촌동,"등촌1,2단지주공아파트",49000,41.85,0.0,1994.0
양천구,목동,진도2,102000,59.46,0.0,1999.0
송파구,장지동,송파파인타운10단지,98000,59.96,0.0,2007.0
송파구,장지동,송파파인타운3단지,103000,84.94,0.0,2008.0
성북구,정릉동,현대로얄D동,19000,64.42,26.26,2001.0
송파구,가락동,가락금호아파트,110000,59.91,0.0,1997.0
종로구,적선동,광화문 플래티넘,33000,45.36,65.24,2003.0
송파구,가락동,가락금호아파트,138000,84.85,0.0,1997.0
광진구,광장동,명성11,35000,52.87,30.68,2013.0
서대문구,북아현동,,71000,103.04,46.0,1992.0
은평구,대조동,웰튼빌,34000,35.58,26.61,2011.0
구로구,구로동,구로두산,51500,51.84,0.0,1998.0
강서구,화곡동,찬누리,19000,29.93,0.0,2016.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,129900,84.9,0.0,2000.0
광진구,구의동,구의현대2단지,132500,84.86,0.0,1996.0
광진구,구의동,구의현대6단지,120000,84.92,0.0,1994.0
중랑구,상봉동,프레미어스엠코,149500,134.87,0.0,2013.0
마포구,상수동,해피홈,35750,45.22,21.56,2008.0
구로구,구로동,신도림롯데아파트,70300,59.96,0.0,1999.0
구로구,구로동,신도림태영타운,93700,84.87,0.0,2000.0
강북구,수유동,신도뷰,25000,49.35,33.65,2016.0
성동구,행당동,신동아,77000,59.97,0.0,1995.0
성북구,길음동,래미안길음센터피스,95000,59.97,0.0,2019.0
노원구,월계동,한진한화그랑빌,110000,139.08,0.0,2002.0
서초구,잠원동,신반포청구,187000,59.91,0.0,1998.0
영등포구,대림동,현대1,73000,84.75,0.0,1992.0
동대문구,답십리동,래미안미드카운티,108000,84.99,0.0,2019.0
노원구,중계동,주공10,67500,58.14,0.0,1995.0
성동구,성수동2가,신안맨션A동,185300,52.01,58.36,1983.0
강남구,개포동,래미안블레스티지,249500,84.94,0.0,2019.0
서초구,서초동,래미안서초에스티지S,239500,84.96,0.0,2018.0
동대문구,제기동,한강뉴스타,27600,29.78,15.71,2018.0
강북구,수유동,극동,52500,84.99,0.0,1992.0
성북구,석관동,래미안아트리치,79000,59.98,0.0,2019.0
동작구,대방동,신한토탈,51000,59.4,0.0,1997.0
영등포구,영등포동1가,신한헤스티아,24500,29.01,46.14,2016.0
동작구,신대방동,현대,85000,84.57,0.0,1996.0
강동구,천호동,쌍용플래티넘리버,20900,34.2,46.65,2004.0
동대문구,답십리동,래미안위브,93000,59.96,0.0,2014.0
동대문구,답십리동,래미안위브,90000,59.97,0.0,2014.0
동작구,동작동,금강KCC,95000,84.95,0.0,2003.0
마포구,성산동,금강블루,37000,29.8,17.56,2021.0
송파구,잠실동,아시아선수촌아파트,355000,151.01,0.0,1986.0
강서구,방화동,아이디주택,24000,33.99,26.8,2018.0
은평구,역촌동,아인하우스3차,19800,38.17,21.52,2012.0
광진구,광장동,명성11,35000,51.78,30.08,2013.0
중구,신당동,약수하이츠,125000,84.88,0.0,1999.0
성북구,정릉동,,80000,160.29,298.0,1975.0
성북구,석관동,어반휴,34000,43.48,27.27,2018.0
광진구,중곡동,용마하이빌(288-10),31500,75.6,46.45,2001.0
금천구,독산동,금천롯데캐슬골드파크3차,84000,59.97,0.0,2018.0
노원구,중계동,청구3,98000,84.77,0.0,1996.0
강동구,둔촌동,한솔솔파크,93300,84.49,0.0,2003.0
서초구,양재동,강남빌라가,65000,46.55,38.66,1989.0
성동구,금호동1가,금호삼성래미안,89900,59.95,0.0,2001.0
은평구,구산동,엔에스아파트,15900,49.44,0.0,2003.0
강남구,역삼동,로이코빌,43000,29.59,18.87,2018.0
서대문구,홍은동,로하스,33000,79.89,0.0,2010.0
동작구,신대방동,롯데낙천대,75500,55.46,0.0,2003.0
금천구,독산동,엘린하우스,31900,41.52,55.36,2021.0
관악구,봉천동,기린빌라,18000,41.0,19.18,1996.0
송파구,방이동,화촌빌라A동,133000,240.05,144.04,1991.0
서초구,잠원동,롯데캐슬갤럭시,295000,106.15,0.0,2002.0
강남구,역삼동,역삼빌리지,27000,39.8,21.13,1991.0
강남구,논현동,,580000,526.84,237.7,1997.0
도봉구,방학동,예지팰리스84차,15300,25.68,22.0,2016.0
성동구,옥수동,옥수파크힐스101동~116동,166000,84.3,0.0,2016.0
강동구,천호동,강동 밀레니얼 중흥S-클래스,95163,84.27,0.0,0.0
송파구,잠실동,리센츠,215000,84.99,0.0,2008.0
성북구,정릉동,정릉2차e-편한세상,74000,84.4,0.0,2009.0
영등포구,양평동6가,리츠뷰,47000,57.01,0.0,2014.0
송파구,방이동,한승,228000,190.97,0.0,2006.0
강북구,미아동,꿈의숲롯데캐슬,71000,59.99,0.0,2017.0
성북구,장위동,꿈의숲아이파크,84000,59.1,0.0,2022.0
강서구,방화동,화평(132-32),13000,36.75,32.83,1989.0
강서구,내발산동,우장산힐스테이트,125000,84.98,0.0,2005.0
도봉구,창동,창동신원리베르텔,14000,30.8,39.04,2003.0
도봉구,방학동,우성아파트2,55000,84.98,0.0,1993.0
마포구,도화동,나눔빌딩,22500,25.56,33.57,2015.0
강서구,마곡동,마곡역센트럴푸르지오시티,17300,23.0,30.69,2016.0
강서구,내발산동,우장산힐스테이트,100500,84.98,0.0,2005.0
금천구,독산동,남문쉐르빌,24000,46.78,26.7,2010.0
중구,신당동,남산타운,126700,114.88,0.0,2002.0
강서구,내발산동,힐하우스,32800,53.98,30.61,2012.0
마포구,염리동,마포프레스티지자이,158000,84.81,0.0,2021.0
동작구,동작동,이수교KCC스위첸,105000,84.98,0.0,2006.0
강북구,번동,,55000,172.2,108.4,1993.0
강서구,화곡동,노블레스빌,16000,40.07,23.75,2008.0
종로구,원서동,"상원주택(201,202동)",41000,59.74,32.12,1999.0
성북구,종암동,종암선경,63000,59.4,0.0,1996.0
종로구,원서동,"상원주택(201,202동)",41000,59.74,32.12,1999.0
마포구,망원동,뉴성신아파트,46000,59.27,0.0,2021.0
양천구,목동,목동신시가지1,138800,66.0,0.0,1985.0
양천구,신정동,목동신시가지12,106500,56.76,0.0,1988.0
도봉구,도봉동,진주2,9500,31.89,24.9,1987.0
송파구,삼전동,회림빌라(105-13),34500,48.54,19.97,1994.0
강동구,암사동,다성이즈빌,59300,53.23,0.0,2016.0
은평구,불광동,태양아파트,56000,83.44,0.0,2004.0
성북구,종암동,천우네오젠11차,23000,36.28,31.28,2016.0
강서구,마곡동,마곡엠밸리6단지,162500,114.98,0.0,2014.0
영등포구,당산동5가,당산 삼성쉐르빌,20900,27.19,40.64,2013.0
금천구,독산동,미리내팰리스,28500,43.51,28.58,2020.0
광진구,중곡동,,364000,364.94,172.6,1986.0
송파구,송파동,미성맨션,128500,84.95,0.0,1985.0
영등포구,당산동4가,당산현대5차,92800,59.75,0.0,2000.0
도봉구,쌍문동,한솔캐스빌,17900,48.88,0.0,2002.0
강동구,둔촌동,현대4,94500,84.94,0.0,1996.0
강남구,청담동,청담자이,360000,89.12,0.0,2011.0
강서구,공항동,대룡드림타워-Ⅱ,9200,25.83,35.03,2005.0
성동구,금호동1가,이편한세상금호파크힐스,143000,84.98,0.0,2019.0
강동구,둔촌동,현대4,94500,84.94,0.0,1996.0
강서구,방화동,방화5,39000,33.18,0.0,1994.0
강서구,내발산동,우장산힐스테이트,148000,126.65,0.0,2005.0
강북구,번동,번동금호어울림,55000,84.93,0.0,1998.0
노원구,공릉동,건영장미아파트,49750,59.87,0.0,1999.0
노원구,상계동,현대빌라1차,32400,48.14,24.5,1995.0
동작구,상도동,베네스트Ⅰ,26000,29.61,20.4,2015.0
중랑구,중화동,영일주택,13000,36.54,18.1,1991.0
양천구,신월동,대방그린빌라,18500,49.5,30.92,1994.0
동대문구,전농동,청량리 창보리버리치Ⅲ,28255,18.62,29.9,2022.0
영등포구,신길동,보라매에스케이뷰,110000,84.98,0.0,2020.0
서대문구,연희동,보민아스트로,51000,47.33,30.73,2022.0
관악구,신림동,보배,27000,47.97,34.02,1994.0
강북구,수유동,보화빌라(나),11500,54.21,36.86,1992.0
송파구,오금동,현대(2-4차),183000,130.93,0.0,1984.0
도봉구,방학동,대우빌라,25000,70.94,41.49,1998.0
은평구,녹번동,북한산푸르지오,95000,84.99,0.0,2015.0
관악구,신림동,경호빌,29700,27.16,18.13,2023.0
관악구,신림동,경호빌,28600,27.16,18.13,2023.0
관악구,신림동,경호빌,28150,27.16,18.13,2023.0
관악구,신림동,경호빌,28150,27.64,18.45,2023.0
관악구,신림동,경호빌,28650,27.64,18.45,2023.0
관악구,신림동,경호빌,29250,27.92,18.64,2023.0
관악구,신림동,경호빌,28800,27.92,18.64,2023.0
관악구,신림동,경호빌,29250,27.92,18.64,2023.0
관악구,신림동,경호빌,29450,28.41,18.97,2023.0
관악구,신림동,경호빌,29950,28.41,18.97,2023.0
관악구,신림동,경호빌,30750,29.49,19.69,2023.0
관악구,신림동,경호빌,30350,29.49,19.69,2023.0
관악구,신림동,경호빌,31200,29.98,20.02,2023.0
관악구,신림동,경호빌,39550,39.41,26.31,2023.0
은평구,녹번동,MK109,30000,22.96,21.5,2022.0
관악구,신림동,경호빌,44300,47.8,31.92,2023.0
성북구,정릉동,정릉풍림아이원,46500,59.88,0.0,2005.0
마포구,용강동,블루하우스,34000,27.53,16.1,2015.0
중랑구,면목동,사가정센트럴아이파크,113000,84.96,0.0,2020.0
마포구,대흥동,대흥서진팰리스,66000,59.17,42.08,2019.0
강북구,미아동,삼각산아이원,69000,84.71,0.0,2003.0
강서구,화곡동,SK파크리움,22000,22.08,14.32,2019.0
강서구,화곡동,SK파크리움,22500,22.08,14.32,2019.0
강서구,화곡동,남성아트빌(423-14),24000,32.0,19.08,2014.0
강서구,화곡동,SK파크리움,25000,24.55,15.92,2019.0
강서구,화곡동,SK파크리움,24400,24.55,15.92,2019.0
강서구,화곡동,SK파크리움,24400,24.55,15.92,2019.0
강서구,화곡동,SK파크리움,23900,24.55,15.92,2019.0
강서구,화곡동,SK파크리움,26400,26.41,17.13,2019.0
강서구,화곡동,SK파크리움,26800,26.78,17.37,2019.0
강서구,화곡동,SK파크리움,26800,26.78,17.37,2019.0
강서구,화곡동,SK파크리움,28200,29.64,19.23,2019.0
광진구,자양동,,97000,179.58,108.4,1996.0
송파구,신천동,장미2,200000,99.0,0.0,1979.0
강남구,도곡동,도곡렉슬,408000,134.9,0.0,2006.0
구로구,고척동,삼익(1단지),39980,59.82,0.0,2001.0
서초구,서초동,삼풍아파트,210000,79.47,0.0,1988.0
노원구,상계동,상계대림e편한세상,45000,55.77,0.0,2002.0
노원구,상계동,상계주공10(고층),52000,59.2,0.0,1988.0
중구,흥인동,동대문솔하임,22900,21.93,0.0,2016.0
노원구,상계동,상계주공2(고층),60000,59.39,0.0,1987.0
노원구,상계동,상계주공9(고층),65500,66.56,0.0,1988.0
도봉구,창동,상아1차아파트,47600,58.59,0.0,1987.0
강서구,화곡동,상아마이빌(355-9),18500,69.54,40.48,2007.0
서초구,반포동,은호빌라,90000,86.52,53.41,1997.0
중랑구,신내동,동성아파트,78500,129.37,0.0,1997.0
강동구,명일동,고덕주공9,98000,83.52,0.0,1985.0
종로구,원서동,"상원주택(201,202동)",41000,59.74,32.12,1999.0
금천구,독산동,e편한세상독산더타워,69000,59.86,0.0,2019.0
서초구,서초동,한서그린빌리지오피스텔,30000,33.43,47.97,1990.0
강서구,방화동,서광하이빌,15000,32.99,20.19,2003.0
강북구,수유동,,45000,147.2,96.5,1992.0
은평구,갈현동,,77000,195.51,116.0,1993.0
서대문구,홍제동,태영으뜸(데시앙),38500,52.77,0.0,1998.0
서대문구,홍제동,인왕궁맨숀,39900,54.02,0.0,1974.0
서대문구,홍제동,인왕궁맨숀,39700,54.02,0.0,1974.0
성동구,행당동,서울숲더샵,125000,84.06,0.0,2014.0
송파구,풍납동,동아한가람1,104300,84.38,0.0,1995.0
서초구,신원동,,300000,559.65,348.0,2006.0
도봉구,도봉동,서원,31000,49.77,0.0,1996.0
마포구,공덕동,공덕2삼성래미안,130000,84.94,0.0,2004.0
서초구,서초동,서초그랑자이,335000,84.84,0.0,2021.0
서초구,우면동,서초네이처힐3단지,125000,84.61,0.0,2013.0
서초구,서초동,서초우방유쉘,120000,84.85,0.0,2006.0
동작구,상도동,현대(관악),70000,58.59,0.0,1992.0
서초구,서초동,서초현대렉시온,32000,34.0,45.71,2005.0
서초구,서초동,서초현대렉시온,32000,34.0,45.71,2005.0
관악구,봉천동,선경,38000,50.49,0.0,1996.0
송파구,방이동,코오롱아파트,120000,84.95,0.0,1991.0
관악구,봉천동,관악드림(삼성),67000,59.83,0.0,2003.0
마포구,성산동,성산시영(선경),89000,50.54,0.0,1986.0
서초구,양재동,성영,47500,48.66,0.0,2002.0
광진구,중곡동,성원씨티빌,25500,49.05,24.89,2001.0
관악구,신림동,관악산휴먼시아2단지,67000,84.97,0.0,2008.0
강남구,자곡동,강남자곡아이파크,144000,84.83,0.0,2014.0
마포구,망원동,,490000,492.92,259.2,2018.0
광진구,자양동,청록빌라,35500,59.46,28.9,2002.0
중랑구,중화동,세광,20700,38.62,23.41,1986.0
금천구,독산동,남문쉐르빌,24000,46.78,26.7,2010.0
관악구,봉천동,관악푸르지오,68000,59.58,0.0,2004.0
은평구,신사동,두성쉐르빌(23-38),20000,44.92,17.58,2001.0
구로구,온수동,두암빌라,30500,62.34,53.14,1985.0
강동구,천호동,진넥스빌Ⅲ,69000,77.36,0.0,2003.0
송파구,신천동,파크리오,194000,84.79,0.0,2008.0
영등포구,여의도동,광장,183000,102.35,0.0,1978.0
송파구,오금동,송파두산위브,87250,59.98,0.0,2019.0
송파구,장지동,송파파인타운11단지,108900,84.94,0.0,2007.0
송파구,가락동,가락(1차)쌍용아파트,121000,84.69,0.0,1997.0
강남구,청담동,청담디에브스아파트,96500,78.7,0.0,2017.0
마포구,대흥동,마포태영,97000,59.4,0.0,1999.0
도봉구,쌍문동,리버빌,18000,53.26,28.59,2004.0
도봉구,창동,창동주공4단지,45900,41.3,0.0,1991.0
마포구,대흥동,마포태영,97000,59.4,0.0,1999.0
구로구,구로동,구로동복합건물OPUS1,27900,73.66,95.83,2004.0
강서구,공항동,청우빌라가동,15000,41.23,20.89,2003.0
금천구,시흥동,시티뷰3차,31700,71.1,80.99,2005.0
